Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_biotype
ENSG00000168743	35.2525793042342	4.11263787454625	0.376871120522568	10.9125843042674	1.00361994537968e-27	4.14684911485529e-25	NPNT	protein_coding
ENSG00000159166	32.0267803408703	4.35484650494465	0.403024689538343	10.8054087453874	3.24508497551013e-27	1.24027147763997e-24	LAD1	protein_coding
ENSG00000183421	30.1916343833015	3.09863020347575	0.291937940099905	10.6140031076994	2.5651790160074e-26	8.91283109016388e-24	RIPK4	protein_coding
ENSG00000081923	46.901349506994	2.24172905695423	0.211439943097659	10.6022023280569	2.91044396734284e-26	9.88774830505275e-24	ATP8B1	protein_coding
ENSG00000181885	90.3129237671493	4.3672069625983	0.418799338116974	10.4279223129491	1.84886759343615e-25	5.65309755369037e-23	CLDN7	protein_coding
ENSG00000112343	83.3179745639585	2.29676169423921	0.228047465129261	10.0714195307427	7.39036251366311e-24	1.71187669861942e-21	TRIM38	protein_coding
ENSG00000160932	713.880480296553	1.56730605213122	0.156425032558789	10.0195347668678	1.25090372265128e-23	2.85430091222281e-21	LY6E	protein_coding
ENSG00000175040	223.218367596749	1.29510875341486	0.132882683275491	9.74625678448903	1.91395721483579e-22	3.85007603952757e-20	CHST2	protein_coding
ENSG00000157483	235.800834550911	1.2694988848653	0.132832755870731	9.55712223648164	1.21076521981658e-21	2.34306059247543e-19	MYO1E	protein_coding
ENSG00000138449	32.4005024176296	2.81158347932359	0.296685078138781	9.47665955079954	2.62553526967429e-21	4.95545471639266e-19	SLC40A1	protein_coding
ENSG00000128965	60.2970074352839	3.60278050034218	0.380730476323475	9.46281089744231	2.99774202595712e-21	5.52162410757018e-19	CHAC1	protein_coding
ENSG00000105281	1622.92811269849	1.69522809670534	0.179835919107052	9.42652672014984	4.23893255198111e-21	7.71485724460561e-19	SLC1A5	protein_coding
ENSG00000004478	2072.89715285703	1.01422772514701	0.108291522273275	9.36571676024276	7.5535841103249e-21	1.31226356680281e-18	FKBP4	protein_coding
ENSG00000187678	280.571171381591	3.01218854620428	0.327720146269416	9.1913438355663	3.87963853899913e-20	6.24335936675987e-18	SPRY4	protein_coding
ENSG00000197971	38.2266571830123	2.80874252259781	0.306515046229412	9.1634735623895	5.0253120086512e-20	8.00280937377703e-18	MBP	protein_coding
ENSG00000227081	544.097021082551	1.09269474919175	0.123771184167036	8.82834527717776	1.06235672302364e-18	1.49002840198031e-16	AC005912.1	processed_pseudogene
ENSG00000163171	199.180118102651	1.87064607904044	0.216830809126588	8.62721532320777	6.28637578560627e-18	8.14458584833463e-16	CDC42EP3	protein_coding
ENSG00000198121	80.9988890490463	1.19408001415441	0.139020256892379	8.58925196116414	8.75373640262774e-18	1.11522601769477e-15	LPAR1	protein_coding
ENSG00000130193	70.7507155551511	1.69164402792168	0.19962757289423	8.47399987584869	2.37107684064093e-17	2.92330828546117e-15	THEM6	protein_coding
ENSG00000240950	146.160334463947	1.06656699137551	0.126563324329356	8.42714109341806	3.54212664618057e-17	4.19783195091539e-15	AC021074.1	processed_pseudogene
ENSG00000148175	182.741980889689	2.12761274967084	0.253165392911691	8.40404261104118	4.3136606268766e-17	5.03414073768622e-15	STOM	protein_coding
ENSG00000157193	392.773278603834	1.04344444588328	0.124370803558349	8.38978615582992	4.87027240529096e-17	5.55647198000658e-15	LRP8	protein_coding
ENSG00000151090	20.5979040068512	3.1447102434009	0.378193520506046	8.31508228695479	9.16886297250712e-17	1.00123983659778e-14	THRB	protein_coding
ENSG00000177283	97.0204892669806	1.42127072121086	0.171001449849845	8.31145421549858	9.45363225086876e-17	1.01779668909353e-14	FZD8	protein_coding
ENSG00000242715	30.6680123879434	1.99519803446926	0.24023917275617	8.30504872115204	9.97784961087037e-17	1.06672283112578e-14	CCDC169	protein_coding
ENSG00000180448	440.562075329641	1.4780572405414	0.178222901528821	8.29330702094071	1.10142564710241e-16	1.1533284447193e-14	ARHGAP45	protein_coding
ENSG00000170381	78.1615654649977	2.65871942025453	0.325063061658179	8.1790881027581	2.85999947235217e-16	2.91491146222133e-14	SEMA3E	protein_coding
ENSG00000163293	35.4473541032306	2.12106950873039	0.259980278180847	8.15857850284681	3.38990364347493e-16	3.40952940141083e-14	NIPAL1	protein_coding
ENSG00000189143	264.384488024175	2.90275567115657	0.359845690099513	8.06666788298571	7.22427193601079e-16	6.99016894669196e-14	CLDN4	protein_coding
ENSG00000135362	95.927952268868	1.69263721440568	0.21128001328914	8.01134564531327	1.13460073400396e-15	1.0773773926368e-13	PRR5L	protein_coding
ENSG00000281398	85.0969176900123	1.61236487334415	0.202732195177316	7.95317621818244	1.81789476818171e-15	1.68436213430073e-13	SNHG4	lincRNA
ENSG00000145779	98.5988922689366	1.11161771247653	0.140326534424948	7.92165015000112	2.34378999034794e-15	2.09543048961634e-13	TNFAIP8	protein_coding
ENSG00000137193	378.769265919915	2.13214693077531	0.271944059954375	7.84038795012851	4.4915657311718e-15	3.90153732375878e-13	PIM1	protein_coding
ENSG00000178773	20.616659933405	2.85047769566154	0.365400649661958	7.80096504562484	6.14355294108995e-15	5.24707471303816e-13	CPNE7	protein_coding
ENSG00000253953	79.9797383666756	2.50576792103796	0.323411805516083	7.74791729398805	9.34119456266784e-15	7.84660343264099e-13	PCDHGB4	protein_coding
ENSG00000181788	226.002558467521	1.3026214417308	0.171271630813906	7.60558789298944	2.83611678932841e-14	2.25825799350275e-12	SIAH2	protein_coding
ENSG00000139514	1176.78245406428	1.23372804179867	0.162410218403016	7.5963695753257	3.04553948165828e-14	2.4124459894089e-12	SLC7A1	protein_coding
ENSG00000101282	52.4259430807314	1.528979080627	0.201766750197669	7.57795364761079	3.51047763882156e-14	2.7242732051931e-12	RSPO4	protein_coding
ENSG00000163814	47.939117829811	3.07031532450176	0.406362428911057	7.55560826016663	4.16906881133718e-14	3.20285045164436e-12	CDCP1	protein_coding
ENSG00000062038	173.026137618409	2.14395025808465	0.283866778295124	7.55266350983726	4.26445747648715e-14	3.24353362689231e-12	CDH3	protein_coding
ENSG00000213312	36.4035900212818	1.38943389316312	0.184854464985535	7.516366419777	5.63195674934624e-14	4.24144604847317e-12	RPL7AP34	processed_pseudogene
ENSG00000214548	775.803915885171	8.10352459850889	1.0785755564947	7.51317285999402	5.77112426633573e-14	4.3249484207716e-12	MEG3	lincRNA
ENSG00000253683	60.6737714375744	1.2643468901289	0.171155064481944	7.38714272905597	1.50017540022159e-13	1.05204961094439e-11	AC027309.2	processed_pseudogene
ENSG00000164056	244.995758673094	1.89706668488443	0.261106527231525	7.26548931962276	3.71690299824831e-13	2.41804310796682e-11	SPRY1	protein_coding
ENSG00000187323	79.4508831804625	2.08238991936043	0.287332552250142	7.24731640412107	4.25110103897161e-13	2.75384884253381e-11	DCC	protein_coding
ENSG00000106236	89.2043962034862	2.8085085969261	0.387725059456234	7.24355707331607	4.37067192414081e-13	2.8084033572729e-11	NPTX2	protein_coding
ENSG00000165757	145.698193566158	2.83297363309061	0.392791672400146	7.21240757417227	5.49711423759881e-13	3.45843137713624e-11	JCAD	protein_coding
ENSG00000104332	3544.38946949957	1.03252911313899	0.143573586965117	7.19163695053367	6.40190743934426e-13	3.96244376245729e-11	SFRP1	protein_coding
ENSG00000008513	314.02996922839	1.23299739052805	0.171576690527081	7.18627563418029	6.65825618379896e-13	4.07165682151674e-11	ST3GAL1	protein_coding
ENSG00000165732	2122.88353614864	1.04877706118987	0.145936667608589	7.18652192335069	6.64626223403179e-13	4.07165682151674e-11	DDX21	protein_coding
ENSG00000125872	26.305269337718	4.70789493226049	0.664498997589106	7.08487890778072	1.39165935610998e-12	8.15160468820285e-11	LRRN4	protein_coding
ENSG00000082497	73.3926347473593	1.94042839943265	0.274084067262217	7.07968332057853	1.44484251661196e-12	8.39876516880749e-11	SERTAD4	protein_coding
ENSG00000267296	26.5107360567801	1.99903062305497	0.284110545112107	7.03610146630136	1.97693000950745e-12	1.12354297343308e-10	CEBPA-AS1	antisense
ENSG00000135917	19.0217676862261	3.14458383680791	0.452694614818045	6.94636899551331	3.7480765205537e-12	2.03193595199379e-10	SLC19A3	protein_coding
ENSG00000151136	47.5834258712748	2.35068454362822	0.338733792970317	6.93962218240861	3.93149965237316e-12	2.12384334577671e-10	BTBD11	protein_coding
ENSG00000131477	27.0529825758453	1.76634598005724	0.254787405475139	6.9326267393919	4.13097157535017e-12	2.22374272689977e-10	RAMP2	protein_coding
ENSG00000225614	85.5928188328434	2.21967109201843	0.320916879346787	6.91665423313501	4.62434914757742e-12	2.48059823747943e-10	ZNF469	protein_coding
ENSG00000101311	33.7598701753692	3.02719196352082	0.438278496823078	6.9070054439445	4.94990947183789e-12	2.63673226499853e-10	FERMT1	protein_coding
ENSG00000189410	35.5755086307983	2.78360378160203	0.403612813037052	6.89671807160022	5.32176473207629e-12	2.81519512885752e-10	SH2D5	protein_coding
ENSG00000149090	193.149944033637	1.7685343261894	0.258221973377218	6.84889168438767	7.44243187090493e-12	3.87006457287056e-10	PAMR1	protein_coding
ENSG00000266709	25.7541654516553	3.31026854955628	0.484389161510052	6.83390301144791	8.26349043129226e-12	4.26798113897284e-10	AC005224.4	lincRNA
ENSG00000157404	138.483704330034	1.26859720198635	0.18585670569333	6.82567355992833	8.75137260017008e-12	4.47461485991305e-10	KIT	protein_coding
ENSG00000139263	322.112280931609	1.21242480455284	0.178111473258288	6.80711232338548	9.95771864472833e-12	5.05759477211318e-10	LRIG3	protein_coding
ENSG00000188112	56.1138802679799	1.80663178744363	0.269222312066725	6.71055743327793	1.93882315038852e-11	9.3503874836403e-10	C6orf132	protein_coding
ENSG00000175445	141.777150081671	3.27195746546578	0.487900679946633	6.70619574833072	1.99763714005992e-11	9.60373477900504e-10	LPL	protein_coding
ENSG00000146674	306.398379987009	2.66559272971372	0.400308796630682	6.65884125492489	2.75994832752415e-11	1.29827969326736e-09	IGFBP3	protein_coding
ENSG00000026559	135.642838851645	2.97346075508889	0.446977433533432	6.65237332359976	2.8840402088046e-11	1.34835494532736e-09	KCNG1	protein_coding
ENSG00000183873	38.0248728326329	2.00185648944344	0.302841307372329	6.6102491328313	3.83673783009041e-11	1.73538603391781e-09	SCN5A	protein_coding
ENSG00000233098	233.192105213321	2.86315022811445	0.434034603796423	6.59659437996646	4.20709721622456e-11	1.89170888946003e-09	CCDC144NL-AS1	antisense
ENSG00000008323	16.6819571127664	2.16300569477372	0.328585164656949	6.58278561368391	4.61714684899779e-11	2.05792830983901e-09	PLEKHG6	protein_coding
ENSG00000136158	270.354267156575	1.31463745031016	0.200102486939215	6.56982064750404	5.03759027113196e-11	2.22585780534871e-09	SPRY2	protein_coding
ENSG00000104413	92.5564652491756	5.15563332693864	0.785442802299167	6.56398315936812	5.23891209979061e-11	2.30150828108043e-09	ESRP1	protein_coding
ENSG00000143179	605.39444917459	1.30699058827905	0.199355949294587	6.55606513326433	5.52461087376966e-11	2.41256213479433e-09	UCK2	protein_coding
ENSG00000131037	36.6902489913014	1.18867452629752	0.181451174106287	6.55093323122421	5.71786215059121e-11	2.46702824705002e-09	EPS8L1	protein_coding
ENSG00000183018	26.5271505642909	2.78753068623726	0.426601417726369	6.53427431416845	6.39186989258506e-11	2.72957840552627e-09	SPNS2	protein_coding
ENSG00000104635	743.831323066236	1.33284434073493	0.205430551356721	6.4880531738461	8.69525946291364e-11	3.65200897442373e-09	SLC39A14	protein_coding
ENSG00000241293	15.9997416635156	1.92872889547532	0.297314497331855	6.48716733554546	8.74651797816056e-11	3.65457592210893e-09	PPATP1	processed_pseudogene
ENSG00000066735	188.394337373056	2.45731609782515	0.38015244845666	6.46402807032111	1.01951947393995e-10	4.21254424799837e-09	KIF26A	protein_coding
ENSG00000100311	78.7248330708968	3.13208125546362	0.484948766318608	6.45858175749202	1.05688760305119e-10	4.34346711705553e-09	PDGFB	protein_coding
ENSG00000169783	236.016613751362	1.42814727753995	0.221300350391214	6.45343432586201	1.09343399435722e-10	4.48161364764966e-09	LINGO1	protein_coding
ENSG00000006652	698.934345319415	1.20749379072659	0.187224724699189	6.44943552549829	1.12267507957916e-10	4.56474910016121e-09	IFRD1	protein_coding
ENSG00000243964	17.9230799730702	2.42225128482097	0.376738944163512	6.42952188072616	1.28005933324562e-10	5.14988081227871e-09	RPL23AP65	processed_pseudogene
ENSG00000170561	192.375884896003	1.25343616163341	0.195076451385121	6.42535863623471	1.31558975385251e-10	5.2789333745137e-09	IRX2	protein_coding
ENSG00000162840	83.6419244644886	2.16180902118222	0.340048568867126	6.35735368151761	2.05259027318695e-10	7.99681977192399e-09	MT2P1	processed_pseudogene
ENSG00000134684	1654.62431901515	1.09068321519253	0.173690330746479	6.27946996534026	3.39729214905532e-10	1.25757390737912e-08	YARS	protein_coding
ENSG00000179111	13.1542477276339	2.83988940888307	0.453264773310238	6.26540948272481	3.71846953338215e-10	1.36653755351794e-08	HES7	protein_coding
ENSG00000115461	2591.60735031568	2.83470982691876	0.453130447348213	6.25583613616764	3.95391734569778e-10	1.43240493793904e-08	IGFBP5	protein_coding
ENSG00000149418	110.695937424944	3.66094179267872	0.587915131808765	6.22699024843188	4.75480703144981e-10	1.71038799757188e-08	ST14	protein_coding
ENSG00000065911	862.358150295645	1.86963628472335	0.300846884887135	6.21457750983448	5.14629265596479e-10	1.83823649823341e-08	MTHFD2	protein_coding
ENSG00000003989	385.001670270436	3.18918524462429	0.515674828505987	6.18448888394261	6.23040031836088e-10	2.20486944599771e-08	SLC7A2	protein_coding
ENSG00000027075	36.9454153904415	2.70192164704951	0.441563697602145	6.11898501104586	9.41732611823642e-10	3.22019548652999e-08	PRKCH	protein_coding
ENSG00000102172	893.596375316525	1.26141412056911	0.206158512151864	6.11866135141638	9.43647029019777e-10	3.22019548652999e-08	SMS	protein_coding
ENSG00000139973	34.9732093132128	1.54259483524365	0.253653500713547	6.08150422093215	1.19060231211944e-09	3.93981128737704e-08	SYT16	protein_coding
ENSG00000162458	167.635049006512	2.66401481242673	0.44158178981306	6.03289101562482	1.6105203806205e-09	5.18922075554294e-08	FBLIM1	protein_coding
ENSG00000166250	315.023293227137	1.21554400027067	0.201537036634532	6.0313678347615	1.62577658134786e-09	5.22161184362313e-08	CLMP	protein_coding
ENSG00000205517	18.1622921470724	2.04910183452907	0.341274214303076	6.00426797176456	1.92197047390098e-09	6.04590218209838e-08	RGL3	protein_coding
ENSG00000250444	33.1853710494518	1.35613582886244	0.227137405557093	5.97055260685173	2.36451323772049e-09	7.3027633087416e-08	CCT5P1	processed_pseudogene
ENSG00000116883	53.6091311350028	1.26411182164732	0.211805371497345	5.96827083614905	2.39781118037002e-09	7.3641053904708e-08	AL591845.1	antisense
ENSG00000117595	50.8679178065635	3.86496653204523	0.647593136752438	5.96820181175381	2.39882553928209e-09	7.3641053904708e-08	IRF6	protein_coding
ENSG00000146904	35.5928821248178	3.08852342731607	0.517489851756755	5.96827825092853	2.39770224015937e-09	7.3641053904708e-08	EPHA1	protein_coding
ENSG00000167600	161.467161119771	1.46938347591115	0.247100610780325	5.94649876125741	2.73938607135855e-09	8.30947108312095e-08	CYP2S1	protein_coding
ENSG00000106105	1991.54002276914	1.1831589399477	0.200295726959162	5.90706031481603	3.48266271421167e-09	1.0358550111842e-07	GARS	protein_coding
ENSG00000111846	97.4021282260105	1.49761098286825	0.254003777535897	5.89601854506515	3.72377140605865e-09	1.09265032871608e-07	GCNT2	protein_coding
ENSG00000155465	25.4501770055853	1.49563078790688	0.253681304703343	5.89570756763443	3.73079193870876e-09	1.09265032871608e-07	SLC7A7	protein_coding
ENSG00000142632	75.7541994987426	1.2226055776523	0.208973270869159	5.8505356812728	4.89992329491566e-09	1.3846585458904e-07	ARHGEF19	protein_coding
ENSG00000146072	1820.29543538309	2.28644223975167	0.393228073174193	5.81454477879768	6.07991095736066e-09	1.67476898587621e-07	TNFRSF21	protein_coding
ENSG00000262655	269.609695278545	2.5495709167159	0.440824125799348	5.7836465100288	7.30984653660094e-09	1.98042626421855e-07	SPON1	protein_coding
ENSG00000243859	45.0253851891691	1.39103220606107	0.240575479131735	5.78210302679834	7.37725018259342e-09	1.99263958995562e-07	RPL5P17	processed_pseudogene
ENSG00000120738	572.068195282327	2.0670010968578	0.358040994210993	5.77308501059438	7.78331478180994e-09	2.09123578882795e-07	EGR1	protein_coding
ENSG00000139318	657.41580437945	1.73116922237061	0.300316548367952	5.76448161707547	8.19092048477084e-09	2.18538904661739e-07	DUSP6	protein_coding
ENSG00000158769	321.914183224154	1.07893881375966	0.187767457906649	5.74614379822976	9.1301669163765e-09	2.42329846905493e-07	F11R	protein_coding
ENSG00000166986	1816.56982392576	1.0301726664153	0.180592573575915	5.70440215794504	1.16752133374033e-08	3.03040172329748e-07	MARS	protein_coding
ENSG00000163435	80.0400641584904	1.72789095045334	0.30338307950394	5.69540975481759	1.23075973000783e-08	3.18373176858878e-07	ELF3	protein_coding
ENSG00000183287	45.5668480166364	1.72272737712479	0.303012013200768	5.68534349159074	1.30549995081738e-08	3.36568014301789e-07	CCBE1	protein_coding
ENSG00000245848	13.9042892415875	2.11771319622369	0.372558155932726	5.68424865353395	1.31388998186559e-08	3.3816077513066e-07	CEBPA	protein_coding
ENSG00000115648	26.3048314295969	3.23227912571802	0.568686484967775	5.68376286610922	1.31762945531232e-08	3.38553262400249e-07	MLPH	protein_coding
ENSG00000214185	37.7718971290691	1.47128240943679	0.259405198071641	5.6717537673646	1.41343034083699e-08	3.59542812823891e-07	XPOTP1	processed_pseudogene
ENSG00000072041	146.52874982935	2.18172976167299	0.386996720217015	5.63759238178956	1.72444099318975e-08	4.32184490227622e-07	SLC6A15	protein_coding
ENSG00000065618	17.1632520462757	1.78180337795296	0.316817503885204	5.62406860764415	1.8651151863878e-08	4.63640340967425e-07	COL17A1	protein_coding
ENSG00000248641	38.5136371282596	1.30803304812117	0.232693864879116	5.62126143205661	1.8956814629913e-08	4.70473672178751e-07	HMGA1P2	processed_pseudogene
ENSG00000118971	2637.25119984621	1.86522325669581	0.332130259326312	5.61593894058073	1.95497693601142e-08	4.8440336138967e-07	CCND2	protein_coding
ENSG00000184156	27.8330070329118	1.41175608202489	0.251917058220744	5.60405115872632	2.0939885830815e-08	5.16337055776611e-07	KCNQ3	protein_coding
ENSG00000213080	31.150981974929	1.32120966477426	0.235948962046147	5.59955701146868	2.14900251136815e-08	5.28198559385793e-07	AL354714.2	processed_pseudogene
ENSG00000186854	49.0651446250163	2.00620147444871	0.358358998503091	5.59830081797543	2.16462911780004e-08	5.31185392502842e-07	TRABD2A	protein_coding
ENSG00000111348	76.0658944578074	2.55639044266744	0.456723041467198	5.59724430467789	2.1778571221292e-08	5.33574994921653e-07	ARHGDIB	protein_coding
ENSG00000164251	96.300887086165	1.73893365027022	0.313388095556261	5.5488184616063	2.87606620259542e-08	6.90255888622902e-07	F2RL1	protein_coding
ENSG00000128165	138.590395845422	3.26075729667069	0.588000369175167	5.54550212484527	2.93111776052744e-08	6.99078444975718e-07	ADM2	protein_coding
ENSG00000249992	46.1246554044304	1.20248367481406	0.217036045759328	5.54047909694917	3.01645245464633e-08	7.16079582711693e-07	TMEM158	protein_coding
ENSG00000197291	13.336837842926	1.99709833983017	0.36055216419902	5.53899972911492	3.04204114763886e-08	7.19125839795701e-07	RAMP2-AS1	lincRNA
ENSG00000120937	95.4517106681241	2.44916711346173	0.443284691728091	5.52504329421787	3.29404372552517e-08	7.73568978123331e-07	NPPB	protein_coding
ENSG00000132749	20.4994466294811	1.76203128734302	0.321126635985103	5.48702938308971	4.08749163928687e-08	9.40993528811101e-07	TESMIN	protein_coding
ENSG00000142871	2560.23220410807	2.1823252393843	0.398416482446531	5.47749738159282	4.31383388266218e-08	9.88754008967607e-07	CYR61	protein_coding
ENSG00000070159	203.561168603954	1.14445177107032	0.209519334616236	5.46227284067383	4.70076851397095e-08	1.07101861462873e-06	PTPN3	protein_coding
ENSG00000107738	26.8857376191804	2.30402386108965	0.421947056140754	5.46045724826923	4.74909844623322e-08	1.08041989651806e-06	VSIR	protein_coding
ENSG00000170485	25.7628948616203	1.40237995918224	0.257409764314317	5.44804492136445	5.09264978890118e-08	1.15002112219677e-06	NPAS2	protein_coding
ENSG00000274286	22.3904286072426	2.13232316701473	0.391380366492776	5.4482118919833	5.08787236991436e-08	1.15002112219677e-06	ADRA2B	protein_coding
ENSG00000188760	37.0057491021399	1.04674235901543	0.193941241518384	5.39721387168807	6.76836901006673e-08	1.48670726186638e-06	TMEM198	protein_coding
ENSG00000229204	22.3528999740512	1.46855535081842	0.272235184649688	5.39443625814994	6.87390230375706e-08	1.50556186847905e-06	PTGES3P3	processed_pseudogene
ENSG00000177706	59.3084270657229	2.56940796321756	0.476527104698716	5.39194504967786	6.96990841635141e-08	1.52440572058913e-06	FAM20C	protein_coding
ENSG00000177614	82.5776564153364	1.0186798291989	0.189804633135968	5.36699137617552	8.00608831806568e-08	1.72147789320096e-06	PGBD5	protein_coding
ENSG00000234741	1318.11875900172	1.27220361319801	0.237429453149747	5.35823840016862	8.40373049087417e-08	1.79938699922247e-06	GAS5	processed_transcript
ENSG00000136826	22.2761900857333	1.42183595056571	0.265578725826941	5.35372683236768	8.61609043824429e-08	1.83713794448924e-06	KLF4	protein_coding
ENSG00000182379	26.2775493083219	2.69964274479237	0.5043716400899	5.35248719438543	8.6753444330689e-08	1.84719590101333e-06	NXPH4	protein_coding
ENSG00000235847	39.3390559694512	1.09690380903452	0.205002377326725	5.35068823756281	8.76203581963996e-08	1.86305985550286e-06	LDHAP7	processed_pseudogene
ENSG00000184985	85.0695060421785	2.02653781058498	0.37897421289972	5.34742930153198	8.9212240788003e-08	1.88641319110234e-06	SORCS2	protein_coding
ENSG00000183092	40.2375305454645	1.60989121406246	0.301240355482948	5.34420831990285	9.0813079865088e-08	1.91761100135009e-06	BEGAIN	protein_coding
ENSG00000118777	93.3061898845928	3.60361158965782	0.675030235791293	5.33844470749306	9.37472870121755e-08	1.97140099565631e-06	ABCG2	protein_coding
ENSG00000134294	2073.48076607394	1.24339467349421	0.233617421513343	5.32235423813714	1.02432854757837e-07	2.12482155161168e-06	SLC38A2	protein_coding
ENSG00000100092	78.2873325813788	1.02262006928868	0.194863583527459	5.24787674934951	1.53862172423601e-07	3.10732482432233e-06	SH3BP1	protein_coding
ENSG00000196581	32.0220377865096	2.30286724552375	0.438965869701536	5.24611912787098	1.5533648288815e-07	3.13296062057261e-06	AJAP1	protein_coding
ENSG00000187840	495.064847067173	1.39393521702575	0.265889528866142	5.2425352099048	1.5838515544334e-07	3.17768012653252e-06	EIF4EBP1	protein_coding
ENSG00000138166	273.337942926651	3.73327128988254	0.713752798368839	5.23048217592183	1.69068478097147e-07	3.37430664901981e-06	DUSP5	protein_coding
ENSG00000100219	867.203475840003	1.01414433545037	0.193977104705412	5.22816513315077	1.71200570532974e-07	3.41240459231827e-06	XBP1	protein_coding
ENSG00000011347	182.152965914507	1.42480489458283	0.272639033564109	5.22597544437013	1.7323935134209e-07	3.44854583765347e-06	SYT7	protein_coding
ENSG00000213846	69.9534396868106	1.45453543005512	0.278390720399253	5.22479854202432	1.74344822869071e-07	3.46603855919682e-06	AC098614.1	transcribed_processed_pseudogene
ENSG00000156427	29.3143188681005	1.64821921480635	0.315836135649737	5.21858973298176	1.80290626259541e-07	3.56569611158586e-06	FGF18	protein_coding
ENSG00000154237	16.6882853390327	3.03050595184343	0.582482709200772	5.20273976201217	1.9637176434612e-07	3.84395842935146e-06	LRRK1	protein_coding
ENSG00000197956	180.199135755708	2.45634508898132	0.472119087537625	5.20280826134904	1.96299370987271e-07	3.84395842935146e-06	S100A6	protein_coding
ENSG00000103257	3007.94103957368	1.71890805316358	0.330648954689307	5.1985891042019	2.00806861225576e-07	3.92574845833326e-06	SLC7A5	protein_coding
ENSG00000139832	30.8552667277716	1.33885249103356	0.257824217444937	5.19288879959269	2.07055867068415e-07	4.02219834274705e-06	RAB20	protein_coding
ENSG00000090861	1669.70535495271	1.34964239116879	0.260147094234833	5.18799717958977	2.12567822188393e-07	4.11880464590133e-06	AARS	protein_coding
ENSG00000174951	19.0584097875365	2.304121317305	0.444366276400368	5.18518492440461	2.15800630121001e-07	4.17087235561297e-06	FUT1	protein_coding
ENSG00000228218	20.1037070163391	1.78593517516428	0.344492963623884	5.18424282567978	2.16894198370445e-07	4.18671528369617e-06	ATF4P3	processed_pseudogene
ENSG00000237774	14.0033610283446	1.60867805956521	0.310676097552283	5.17799107250112	2.24287961356983e-07	4.30768134827331e-06	AC126615.1	processed_pseudogene
ENSG00000113645	261.273478455898	1.56143793424114	0.301823630896895	5.17334553825755	2.29939215938341e-07	4.40515129481873e-06	WWC1	protein_coding
ENSG00000076356	648.333866644357	2.00531550017944	0.38783768295097	5.17050196082404	2.33466023767201e-07	4.46322521034707e-06	PLXNA2	protein_coding
ENSG00000163235	12.8773399440938	2.77905943520215	0.537490843710283	5.17043121333637	2.3355443277588e-07	4.46322521034707e-06	TGFA	protein_coding
ENSG00000175793	45.8318237650095	3.18792310544378	0.618142158368515	5.15726530262518	2.50582638296485e-07	4.75298681672043e-06	SFN	protein_coding
ENSG00000147573	15.2226776437091	3.40207254272194	0.660539448604323	5.15044566968755	2.59868204767914e-07	4.89872393895421e-06	TRIM55	protein_coding
ENSG00000116017	1919.57885709646	1.11289827822661	0.216621992969769	5.1375128765523	2.78398397496775e-07	5.20312310627225e-06	ARID3A	protein_coding
